grass,deer,lion
1459,1851,5
1457,1858,5
1451,1865,5
1454,1875,5
1449,1884,5
1464,1888,5
1450,1894,5
1457,1900,5
1464,1908,5
1459,1914,5
1456,1916,5
1469,1920,5
1461,1924,5
1467,1928,5
1449,1935,5
1464,1939,5
1434,1947,5
1455,1956,5
1436,1965,5
1447,1974,5
1443,1980,5
1435,1991,5
1444,1999,5
1441,2010,5
1459,2017,5
1438,2030,5
1465,2034,5
1438,2044,5
1459,2056,5
1451,2065,5
1448,2075,5
1459,2082,5
1446,2089,5
1456,2097,5
1447,2103,5
1444,2112,5
1440,2117,5
1456,2125,5
1440,2133,5
1444,2138,5
1448,2143,5
1439,2154,5
1444,2166,5
1453,2173,5
1450,2180,5
1448,2186,5
1446,2201,5
1439,2210,5
1447,2216,5
1437,2223,5
1457,2230,5
1438,2238,5
1444,2246,5
1445,2253,5
1443,2259,5
1452,2271,5
1445,2280,5
1443,2289,5
1426,2303,5
1438,2314,5
1437,2320,5
1437,2332,5
1420,2346,5
1429,2358,5
1432,2370,5
1431,2386,5
1443,2390,5
1437,2400,5
1444,2412,5
1437,2424,5
1432,2432,5
1436,2443,5
1428,2458,5
1432,2462,5
1427,2476,5
1433,2490,5
1438,2502,5
1442,2511,5
1447,2517,5
1444,2524,5
1454,2532,5
1439,2542,5
1458,2547,5
1428,2558,5
1451,2565,5
1437,2577,5
1452,2583,5
1444,2592,5
1433,2601,5
1448,2609,5
1440,2627,5
1451,2636,5
1428,2649,5
1448,2662,5
1425,2676,5
1444,2689,5
1441,2698,5
1445,2702,5
1433,2719,5
1446,2726,5
1433,2735,5
1443,2747,5
1439,2756,5
1450,2765,5
1430,2776,5
1446,2781,5
1432,2790,5
1452,2796,5
1438,2813,5
1450,2820,5
1441,2826,5
1450,2831,5
1453,2839,5
1443,2848,5
1436,2856,5
1440,2864,5
1437,2875,5
1435,2889,5
1438,2902,5
1432,2917,5
1432,2923,5
1442,2930,5
1430,2937,5
1437,2949,5
1438,2956,5
1440,2969,5
1430,2978,5
1443,2985,5
1436,2994,5
1431,3002,5
1442,3015,5
1436,3023,5
1438,3038,5
1441,3046,5
1442,3055,5
1442,3061,5
1446,3068,5
1437,3083,5
1429,3094,5
1435,3105,5
1426,3115,5
1430,3124,5
1427,3139,5
1438,3144,5
1437,3153,5
1427,3165,5
1441,3174,5
1423,3184,5
1437,3195,5
1437,3202,5
1435,3216,5
1433,3227,5
1437,3236,5
1434,3251,6
1443,3259,6
1440,3268,7
1448,3276,7
1426,3287,8
1446,3289,8
1434,3293,10
1444,3297,10
1442,3302,13
1446,3307,13
1451,3312,14
1439,3320,14
1438,3329,16
1447,3334,16
1435,3339,18
1437,3345,18
1435,3350,21
1437,3361,21
1430,3369,22
1438,3377,22
1438,3397,23
1447,3403,24
1443,3411,26
1437,3418,26
1438,3419,28
1443,3424,28
1446,3427,32
1456,3431,32
1443,3438,35
1454,3439,35
1454,3444,37
1456,3450,37
1449,3456,40
1458,3458,40
1461,3460,42
1472,3466,42
1465,3472,42
1477,3475,42
1463,3480,42
1478,3486,42
1464,3490,42
1476,3492,42
1468,3498,42
1473,3503,42
1471,3510,42
1470,3515,42
1473,3516,42
1474,3519,42
1472,3524,42
1481,3526,42
1473,3531,42
1481,3537,42
1485,3538,42
1473,3544,42
1485,3547,42
1482,3550,42
1485,3551,42
1488,3551,42
1479,3551,42
1487,3554,42
1479,3556,42
1485,3559,42
1479,3565,42
1482,3567,42
1479,3570,42
1481,3572,42
1485,3575,42
1486,3579,42
1485,3582,42
1481,3584,42
1483,3586,42
1486,3589,42
1487,3592,42
1487,3595,42
1489,3596,42
1491,3599,42
1488,3600,42
1493,3600,42
1490,3601,42
1489,3602,42
1491,3602,42
1494,3604,42
1492,3606,42
1494,3608,42
1493,3609,42
1493,3610,42
1488,3610,42
1490,3612,42
1492,3612,42
1488,3616,42
1486,3617,42
1485,3618,43
1487,3621,43
1486,3623,43
1486,3628,43
1488,3629,43
1491,3630,43
1480,3633,43
1484,3636,43
1482,3640,43
1484,3642,43
1478,3644,43
1488,3646,43
1479,3652,43
1486,3654,43
1482,3656,43
1479,3659,43
1484,3665,43
1475,3668,43
1477,3668,43
1483,3671,43
1488,3672,43
1485,3672,43
1489,3675,43
1490,3678,43
1487,3680,43
1480,3681,43
1486,3682,43
1483,3684,43
1479,3689,43
1480,3691,43
1479,3693,43
1479,3695,43
1478,3700,43
1478,3704,43
1482,3710,43
1470,3714,43
1473,3717,43
1462,3722,43
1467,3723,43
1476,3731,43
1468,3741,43
1468,3746,43
1468,3750,43
1460,3752,43
1464,3761,43
1456,3765,43
1464,3772,43
1454,3780,43
1463,3786,43
1456,3796,43
1462,3803,43
1463,3808,43
1459,3818,43
1446,3830,44
1454,3839,44
1440,3841,48
1457,3840,49
1444,3841,55
1445,3841,56
1438,3839,61
1458,3846,61
1453,3854,61
1459,3858,61
1454,3868,61
1448,3873,62
1460,3880,62
1452,3886,62
1467,3893,62
1468,3899,62
1464,3908,62
1457,3909,62
1456,3913,62
1451,3920,62
1464,3927,62
1453,3933,62
1456,3943,62
1450,3949,62
1452,3958,62
1458,3963,62
1459,3967,62
1462,3971,62
1465,3976,62
1466,3982,62
1458,3987,62
1459,3994,62
1449,4003,63
1452,4007,63
1457,4013,63
1450,4016,63
1457,4023,63
1464,4024,63
1465,4029,63
1474,4033,63
1464,4035,63
1470,4041,63
1471,4046,63
1466,4054,63
1471,4057,63
1464,4063,63
1465,4068,63
1466,4073,63
1463,4084,63
1463,4091,63
1471,4095,63
1455,4099,64
1464,4103,64
1459,4107,65
1467,4115,65
1447,4120,65
1458,4126,65
1458,4135,65
1458,4140,65
1458,4146,65
1469,4150,65
1463,4156,65
1460,4162,65
1459,4168,65
1451,4177,65
1457,4184,65
1458,4189,65
1455,4193,65
1460,4197,65
1461,4198,65
1470,4202,65
1465,4207,65
1474,4214,65
1466,4215,65
1468,4223,65
1475,4226,65
1480,4228,65
1472,4222,65
1472,4226,65
1474,4229,65
1469,4230,66
1472,4235,67
1467,4243,67
1475,4245,69
1465,4248,69
1487,4250,71
1477,4249,71
1485,4247,75
1482,4242,75
1484,4244,76
1475,4248,76
1483,4249,76
1477,4253,77
1487,4252,78
1474,4257,78
1489,4257,78
1488,4257,78
1485,4261,78
1484,4262,78
1472,4264,78
1488,4265,78
1481,4268,78
1489,4270,78
1482,4271,78
1488,4272,78
1485,4271,79
1489,4269,79
1483,4271,80
1491,4273,80
1487,4271,82
1493,4267,82
1493,4264,86
1492,4256,86
1493,4249,93
1491,4238,94
1492,4228,105
1493,4216,105
1488,4212,115
1491,4199,115
1483,4188,129
1491,4168,130
1489,4152,146
1491,4133,146
1493,4120,159
1483,4113,159
1495,4109,164
1495,4103,165
1494,4103,167
1489,4105,167
1491,4105,167
1491,4108,167
1489,4112,167
1491,4114,167
1490,4115,167
1494,4115,167
1493,4117,167
1493,4117,167
1493,4093,167
1493,4094,167
1491,4097,168
1493,4099,168
1485,4102,168
1495,4103,168
1486,4107,168
1490,4108,168
1490,4109,168
1490,4109,168
1490,4110,168
1493,4110,168
1490,4112,168
1490,4114,168
1488,4116,168
1484,4116,168
1486,4117,168
1486,4119,168
1490,4120,168
1490,4121,168
1487,4124,168
1484,4125,168
1487,4127,168
1489,4128,168
1482,4130,168
1488,4133,168
1485,4135,168
1482,4140,168
1488,4142,168
1487,4147,168
1481,4148,168
1488,4149,168
1479,4153,168
1486,4155,168
1485,4156,168
1482,4159,168
1473,4162,168
1478,4165,168
1486,4169,168
1486,4171,168
1483,4174,168
1481,4174,168
1486,4176,168
1478,4179,168
1479,4183,168
1488,4185,169
1475,4188,169
1487,4193,169
1477,4194,169
1480,4196,169
1481,4200,170
1486,4201,170
1481,4205,170
1484,4204,170
1488,4204,171
1484,4206,171
1476,4209,171
1482,4211,171
1480,4216,171
1482,4220,171
1473,4201,171
1479,4203,171
1475,4211,171
1481,4215,171
1476,4219,171
1484,4221,171
1480,4223,171
1486,4224,171
1482,4227,171
1490,4228,171
1483,4230,171
1479,4232,171
1483,4234,171
1482,4238,171
1485,4241,171
1484,4241,171
1486,4242,171
1488,4244,171
1478,4244,171
1485,4247,171
1482,4252,171
1483,4253,171
1485,4256,171
1482,4258,171
1485,4259,171
1488,4260,172
1489,4260,172
1486,4262,172
1493,4262,172
1483,4266,172
1488,4267,172
1488,4268,172
1488,4271,172
1485,4276,172
1483,4278,172
1485,4280,172
1485,4284,172
1479,4286,172
1486,4290,172
1490,4292,172
1482,4296,172
1486,4298,172
1484,4301,172
1482,4306,172
1481,4308,172
1488,4310,172
1487,4311,172
1482,4313,172
1484,4316,172
1475,4319,172
1476,4321,172
1479,4324,172
1484,4323,172
1481,4326,172
1479,4327,172
1479,4329,172
1484,4335,172
1486,4337,172
1480,4341,172
1487,4343,172
1484,4304,172
1481,4306,172
1490,4309,172
1487,4311,172
1486,4315,172
1485,4319,172
1489,4321,172
1485,4323,172
1486,4328,172
1483,4331,172
1483,4331,173
1487,4331,173
1480,4337,173
1479,4339,173
1476,4342,173
1477,4345,173
1479,4348,173
1478,4352,173
1484,4354,173
1486,4356,173
1484,4358,173
1488,4360,173
1487,4362,173
1483,4365,173
1486,4367,173
1486,4367,173
1484,4368,173
1487,4370,173
1491,4370,173
1485,4375,173
1489,4375,173
1483,4375,174
1490,4373,175
1487,4370,179
1493,4362,180
1488,4357,186
1489,4350,187
1486,4349,188
1491,4350,188
1486,4353,188
1491,4355,189
1487,4357,189
1487,4362,189
1486,4364,189
1485,4366,189
1486,4371,189
1486,4374,189
1489,4376,189
1483,4378,189
1490,4380,189
1489,4383,189
1492,4383,189
1488,4384,189
1488,4389,189
1484,4391,189
1486,4392,189
1491,4395,189
1489,4396,189
1490,4400,189
1481,4403,189
1487,4341,188
1491,4342,188
1490,4343,188
1494,4346,188
1488,4349,189
1493,4350,189
1486,4353,189
1489,4354,190
1486,4356,190
1483,4359,190
1476,4366,190
1485,4366,190
1487,4368,190
1485,4370,190
1488,4372,190
1481,4377,190
1484,4377,190
1487,4379,190
1484,4382,190
1486,4384,190
1485,4386,190
1486,4388,190
1483,4390,190
1483,4389,190
1480,4391,192
1488,4392,192
1487,4392,193
1490,4393,195
1483,4393,195
1482,4393,195
1482,4396,195
1489,4396,195
1484,4400,195
1481,4401,195
1471,4403,195
1477,4405,195
1467,4407,195
1477,4410,195
1476,4412,195
1487,4414,195
1483,4419,195
1480,4422,195
1478,4426,195
1481,4428,195
1475,4430,195
1480,4432,195
1477,4435,195
1481,4439,195
1481,4442,195
1479,4442,195
1483,4447,195
1478,4451,195
1486,4452,195
1488,4454,195
1488,4454,195
1489,4454,195
1491,4454,195
1488,4458,195
1491,4461,195
1485,4463,195
1484,4281,195
1485,4284,195
1489,4284,195
1482,4285,195
1484,4287,195
1486,4287,195
1486,4288,195
1491,4291,195
1482,4296,195
1486,4299,195
1488,4300,195
1481,4303,195
1489,4305,195
1485,4307,195
1491,4307,195
1491,4307,195
1483,4315,195
1488,4317,195
1486,4318,195
1488,4322,195
1491,4323,195
1488,4324,195
1489,4327,195
1484,4329,195
1484,4332,195
1490,4333,195
1492,4334,195
1489,4338,195
1488,4340,195
1484,4344,195
1481,4346,195
1482,4347,195
1493,4348,195
1484,4349,195
1491,4351,195
1484,4353,195
1486,4357,195
1488,4359,195
1492,4361,195
1490,4364,195
1489,4365,195
1492,4365,195
1491,4366,195
1489,4366,195
1487,4367,195
1493,4369,195
1485,4371,195
1488,4374,195
1489,4377,195
1487,4379,195
1487,4380,195
1489,4382,196
1485,4383,196
1485,4381,199
1489,4381,199
1481,4383,200
1488,4385,200
1483,4389,200
1491,4388,201
1490,4386,202
1490,4045,203
1491,4042,205
1489,4042,205
1486,4043,205
1483,4044,205
1487,4046,206
1483,4049,206
1492,4051,206
1486,4051,207
1491,4052,207
1492,4053,207
1484,4054,207
1488,4055,207
1481,4056,207
1479,4060,207
1489,4061,207
1480,4066,207
1488,4067,207
1481,4068,207
1488,4071,207
1485,4076,207
1484,4079,207
1488,4080,207
1480,4084,208
1485,4083,208
1487,4083,210
1483,4086,210
1488,4085,211
1494,4083,211
1489,4088,211
1492,4089,211
1488,4091,211
1491,4091,211
1490,4093,211
1490,4094,211
1489,4096,211
1491,4097,212
1487,4098,212
1493,4096,213
1486,4097,214
1488,4097,215
1492,4097,215
1492,4097,215
1488,4098,216
1488,4100,216
1489,4099,218
1488,4101,218
1485,4102,218
1483,4104,218
1486,4106,218
1484,4108,218
1486,4112,218
1482,4116,218
1484,4118,218
1482,4122,218
1478,4122,218
1483,4127,218
1481,4128,218
1482,4130,218
1482,4132,218
1481,3573,217
1479,3575,217
1477,3577,217
1477,3581,217
1479,3586,217
1481,3589,217
1483,3593,217
1488,3595,217
1481,3598,217
1476,3600,217
1478,3602,217
1483,3603,217
1478,3605,217
1484,3611,217
1485,3612,218
1481,3614,218
1483,3617,218
1476,3624,218
1477,3627,218
1475,3628,218
1482,3631,218
1484,3633,218
1482,3637,218
1482,3642,219
1479,3643,219
1483,3644,219
1484,3647,219
1484,3649,219
1487,3650,220
1475,3655,220
1486,3655,221
1481,3655,221
1485,3655,223
1485,3659,223
1480,3662,223
1477,3666,223
1482,3666,223
1481,3669,223
1489,3670,223
1482,3674,223
1484,3679,223
1478,3683,223
1480,3686,223
1477,3689,223
1473,3693,223
1478,3697,223
1473,3700,223
1466,3707,223
1473,3710,223
1470,3714,223
1463,3719,223
1469,3725,223
1474,3726,223
1472,3728,223
1470,3731,223
1471,3738,223
1482,3744,223
1476,3747,223
1474,3748,223
1482,3753,223
1482,3472,222
1483,3477,222
1480,3484,222
1481,3487,222
1478,3492,222
1482,3493,222
1485,3496,222
1486,3496,222
1481,3500,222
1485,3504,222
1487,3508,222
1481,3510,222
1485,3513,222
1485,3514,222
1483,3515,222
1489,3515,222
1492,3516,222
1488,3518,222
1490,3519,222
1487,3520,222
1488,3524,222
1485,3527,222
1490,3527,223
1488,3528,223
1490,3530,223
1487,3530,223
1487,3531,223
1486,3531,224
1494,3533,224
1485,3538,224
1489,3537,225
1489,3537,225
1487,3540,225
1492,3540,225
1493,3542,225
1495,3543,225
1490,3545,225
1489,3545,225
1493,3546,225
1488,3547,225
1488,3549,225
1489,3548,226
1488,3548,226
1485,3552,226
1488,3554,226
1487,3558,226
1493,3560,226
1490,3560,226
1492,3561,227
1491,3562,227
1490,3564,227
1485,3567,227
1488,3567,227
1485,3567,228
1486,3568,230
1485,3568,230
1495,3567,230
1487,3569,230
1490,3570,230
1488,3571,231
1493,3271,229
1490,3271,231
1492,3271,232
1495,3269,233
1489,3266,234
1494,3265,236
1489,3267,237
1489,3268,237
1489,3268,239
1487,3269,239
1494,3269,240
1486,3272,241
1487,3273,241
1491,3270,242
1486,3269,244
1484,3270,245
1482,3270,245
1484,3273,246
1487,3267,246
1485,3269,247
1488,3263,252
1487,3257,254
1486,3256,257
1489,3257,259
1490,3258,259
1488,3260,259
1485,3262,259
1491,3260,259
1488,3262,259
1481,3267,259
1489,3271,260
1479,3273,260
1485,3272,261
1490,3271,262
1488,3274,262
1489,3275,263
1489,3276,263
1485,3279,263
1488,3281,263
1487,3281,263
1488,3281,263
1486,3282,264
1490,3283,264
1486,3283,264
1490,3284,264
1492,3283,264
1487,3285,264
1488,3287,265
1489,3285,267
1489,3286,268
1482,3285,269
1485,3281,272
1488,3276,274
1485,3267,278
1480,3253,286
1485,3230,294
1487,3201,309
1486,3156,326
1485,3094,356
1487,3001,391
1490,2463,444
1486,2385,475
1491,2351,496
1480,2319,504
1489,2321,504
1493,2320,506
1492,2320,506
1487,2321,506
1485,2321,506
1491,2323,507
1486,2323,508
1488,2323,509
1488,2323,510
1491,2324,510
1488,2325,510
1490,2328,510
1491,2328,511
1487,2331,511
1493,2330,511
1492,2329,513
1494,2327,514
1488,2329,515
1490,2328,515
1487,2331,515
1481,2332,515
1487,2332,515
1487,2335,515
1489,2336,515
1489,2337,515
1496,2338,515
1488,2338,515
1490,2341,515
1490,2343,515
1493,2342,515
1492,2344,515
1488,2345,515
1494,2345,515
1491,2343,517
1493,2343,518
1493,2343,518
1492,2342,521
1491,2341,521
1492,2342,522
1494,2342,522
1491,2339,523
1499,2335,526
1492,2334,527
1494,2334,527
1489,2337,527
1482,2342,527
1486,2345,527
1486,2346,527
1486,2347,528
1483,2347,528
1489,2348,530
1491,2349,530
1486,2353,530
1488,2354,531
1488,2355,531
1485,2360,531
1488,2151,531
1488,2150,532
1493,2148,534
1489,2147,534
1490,2147,534
1491,2148,534
1490,2148,534
1495,2149,534
1491,2147,536
1487,2150,536
1492,2151,536
1491,2152,536
1490,2151,537
1489,2152,537
1494,2151,538
1490,2152,538
1492,2152,538
1494,2154,538
1491,2155,538
1495,2154,538
1491,2156,538
1490,2157,538
1491,2158,538
1497,2158,538
1496,2156,539
1491,2158,539
1491,2159,539
1489,2161,540
1494,2160,541
1491,2160,541
1490,2162,541
1492,2162,542
1493,2161,543
1488,2162,543
1490,2165,544
1491,2164,544
1492,2165,545
1490,2167,545
1494,2167,545
1494,2167,545
1497,2168,545
1484,2167,545
1488,2170,545
1485,2171,545
1490,2172,545
1490,2174,545
1492,2175,545
1488,2180,545
1486,2182,545
1491,2185,545
1489,2188,545
1492,2190,545
1495,2191,545
1493,2191,545
1491,2190,546
1492,2191,546
1488,2192,546
1493,2192,546
1493,2194,546
1497,2191,547
1494,2082,545
1492,2081,545
1492,2082,545
1492,2085,545
1492,2086,545
1494,2087,545
1487,2088,545
1491,2088,545
1491,2089,545
1495,2089,545
1487,2091,545
1485,2094,545
1487,2094,545
1485,2095,545
1492,2096,545
1493,2097,545
1489,2097,545
1491,2098,545
1488,2100,546
1483,2107,546
1490,2106,548
1492,2104,548
1490,2100,553
1494,2093,553
1496,2086,559
1495,2074,560
1489,2069,567
1494,2056,567
1488,2043,580
1496,2017,583
1489,1995,605
1489,1967,607
1494,1946,626
1488,1921,628
1489,1899,648
1487,1867,651
1492,1840,676
1486,1805,678
1489,1791,692
1492,1783,692
1492,1779,695
1482,1779,695
1486,1777,699
1488,1778,699
1483,1782,699
1488,1787,699
1486,1791,699
1484,1791,699
1481,1795,699
1483,1797,699
1487,1799,699
1482,1801,700
1491,1803,700
1485,1806,700
1482,1807,700
1487,1810,700
1477,1814,700
1492,1814,700
1490,1813,701
1488,1815,702
1488,1700,700
1492,1701,700
1493,1701,700
1485,1700,701
1486,1703,701
1491,1704,702
1491,1704,702
1484,1706,702
1488,1705,702
1490,1709,702
1490,1710,702
1495,1710,702
1490,1713,702
1493,1713,702
1493,1716,702
1488,1717,704
1486,1718,705
1489,1715,705
1490,1716,705
1487,1717,706
1479,1719,706
1485,1721,706
1488,1722,706
1489,1726,706
1482,1730,706
1484,1731,706
1486,1732,706
1493,1733,707
1485,1736,707
1488,1736,707
1488,1737,710
1479,1736,711
1485,1736,711
1484,1737,711
1491,1737,712
1490,1738,712
1490,1738,712
1491,1740,712
1482,1743,712
1490,1746,712
1488,1747,712
1485,1751,712
1486,1751,712
1488,1752,712
1488,1752,712
1487,1752,712
1484,1752,713
1493,1751,713
1490,1750,714
1487,1751,714
1488,1750,715
1489,1749,715
1490,1749,717
1483,1747,717
1485,1752,717
1483,1755,718
1489,1758,718
1494,1758,718
1487,1758,718
1491,1757,719
1487,1622,711
1491,1624,711
1484,1627,711
1483,1628,712
1490,1629,712
1489,1630,712
1495,1630,712
1492,1630,713
1493,1629,714
1491,1629,715
1486,1626,718
1491,1623,718
1495,1622,718
1490,1623,718
1488,1624,718
1489,1626,719
1489,1626,719
1486,1629,719
1488,1631,719
1490,1634,719
1489,1637,719
1488,1637,720
1490,1639,720
1491,1642,720
1487,1642,721
1491,1642,721
1486,1643,721
1493,1643,721
1495,1645,721
1490,1649,721
1490,1649,721
1490,1651,721
1489,1652,721
1487,1654,722
1488,1656,722
1489,1659,722
1488,1659,722
1486,1659,723
1489,1660,724
1488,1658,725
1489,1660,727
1488,1651,729
1490,1641,737
1493,1623,739
1493,1603,756
1485,1586,758
1492,1579,765
1493,1567,766
1495,1553,776
1492,1539,779
1494,1521,792
1490,1497,799
1492,1488,803
1496,1483,807
1491,1476,809
1494,1466,817
1495,1446,823
1492,1432,830
1495,1431,832
1497,1430,832
1497,1350,829
1494,1349,830
1496,1348,831
1499,1343,832
1498,1335,837
1495,1330,838
1499,1330,838
1497,1329,838
1498,1327,840
1497,1324,841
1496,1323,842
1498,1323,842
1495,1324,842
1494,1324,842
1500,1324,842
1498,1323,842
1498,1323,843
1498,1320,843
1498,1317,845
1495,1317,846
1496,1316,846
1496,1314,849
1499,1311,850
1498,1309,851
1497,1308,852
1496,1305,853
1494,1306,854
1497,1306,854
1495,1306,854
1496,1307,854
1495,1307,854
1500,1307,854
1497,1307,855
1497,1306,855
1495,1306,855
1497,1306,855
1497,1306,855
1499,1306,855
1499,1306,855
1500,1306,855
1496,1306,855
1498,1305,855
1498,1305,855
1494,1307,855
1495,1307,855
1496,1307,855
1498,1307,855
1498,1307,855
1500,1306,855
1497,1307,855
1496,1307,855
1499,1307,855
1497,1307,855
1500,1307,855
1493,1307,855
1496,1308,855
1495,1308,855
1495,1309,855
1499,1309,855
1496,1309,855
1495,1218,853
1498,1219,853
1493,1220,853
1494,1220,853
1494,1222,853
1493,1225,853
1497,1225,853
1496,1225,853
1498,1226,853
1496,1225,854
1496,1223,856
1497,1222,857
1497,1218,858
1497,1219,858
1496,1213,863
1494,1208,863
1499,1203,868
1496,1198,868
1498,1191,874
1497,1178,875
1498,1163,887
1499,1136,890
1497,1105,914
1496,1091,917
1497,1093,917
1496,1094,917
1497,1094,917
1497,1094,917
1496,1094,917
1497,1094,917
1498,1095,917
1497,1095,918
1498,1095,918
1493,1096,918
1497,1096,918
1493,1096,918
1497,1097,918
1494,1098,918
1495,1098,918
1497,1097,918
1495,1098,918
1499,1098,919
1493,1098,919
1495,1097,919
1498,1098,919
1497,1099,919
1497,1101,919
1497,1101,919
1498,1101,919
1498,1101,919
1497,1102,919
1496,1104,919
1496,1105,919
1498,1105,919
1496,1105,919
1497,1105,919
1498,1105,919
1495,1107,919
1496,1107,919
1498,1108,919
1497,1046,906
1498,1046,906
1496,1046,906
1495,1047,906
1497,1047,906
1497,1047,906
1497,1047,906
1496,1048,906
1499,1049,906
1496,1050,906
1495,1050,906
1499,1050,906
1500,1050,906
1495,1051,906
1498,1051,906
1498,1051,906
1499,1052,906
1497,1052,906
1498,1052,906
1498,1052,906
1497,1052,906
1499,1053,906
1498,1053,906
1499,1053,906
1499,1054,906
1500,1054,906
1500,1054,906
1498,1054,906
1497,1055,906
1496,1054,907
1499,1054,907
1497,1054,907
1500,1054,907
1499,1054,907
1497,1053,907
