grass,deer,lion
1461,1115,8
1467,1122,8
1462,1128,8
1462,1135,8
1455,1138,9
1460,1143,9
1464,1148,9
1456,1158,9
1461,1166,9
1472,1169,9
1473,1177,9
1468,1183,9
1468,1188,9
1460,1199,9
1464,1206,9
1463,1210,9
1463,1217,9
1463,1221,9
1460,1233,9
1463,1235,9
1459,1241,9
1473,1245,9
1471,1248,9
1459,1253,9
1466,1256,9
1463,1259,9
1460,1263,9
1466,1266,9
1466,1268,9
1470,1274,9
1455,1282,9
1458,1285,9
1453,1290,9
1460,1297,9
1457,1304,9
1449,1309,9
1451,1321,10
1455,1329,10
1450,1338,10
1461,1341,10
1457,1347,10
1474,1355,10
1455,1364,10
1463,1369,10
1456,1376,10
1452,1385,10
1455,1390,10
1457,1397,10
1460,1401,10
1459,1410,10
1447,1418,10
1455,1424,10
1450,1428,10
1442,1437,10
1457,1443,10
1456,1451,10
1458,1453,10
1448,1458,10
1458,1469,10
1454,1477,10
1463,1483,10
1459,1491,10
1473,1500,10
1464,1505,10
1459,1510,10
1466,1516,10
1461,1526,10
1457,1531,10
1465,1537,10
1465,1543,10
1469,1552,10
1473,1562,10
1467,1564,10
1465,1566,10
1463,1573,10
1465,1578,10
1470,1582,10
1469,1586,10
1475,1591,10
1469,1594,10
1473,1599,10
1469,1603,10
1469,1608,10
1473,1610,10
1467,1618,10
1469,1621,10
1457,1624,10
1479,1628,10
1475,1633,10
1471,1635,10
1474,1639,10
1473,1642,10
1459,1646,10
1471,1651,10
1464,1656,10
1474,1660,10
1466,1662,10
1470,1665,10
1458,1674,10
1463,1681,10
1461,1685,10
1474,1692,10
1458,1698,11
1473,1705,11
1462,1710,11
1468,1714,12
1462,1718,12
1468,1719,13
1469,1718,15
1477,1721,15
1474,1723,15
1480,1725,16
1473,1728,16
1474,1737,17
1482,1740,17
1472,1747,17
1470,1748,17
1463,1754,17
1465,1762,17
1455,1768,17
1465,1772,17
1464,1777,17
1469,1781,17
1467,1787,17
1473,1794,17
1465,1799,18
1468,1808,18
1470,1813,18
1473,1816,18
1467,1821,19
1475,1824,19
1465,1826,21
1474,1827,21
1471,1832,21
1474,1840,21
1467,1845,21
1473,1850,21
1465,1854,22
1469,1857,22
1455,1860,22
1460,1864,22
1469,1873,22
1466,1878,22
1468,1887,22
1468,1890,22
1472,1895,22
1461,1897,22
1469,1901,22
1462,1907,22
1470,1911,23
1471,1914,23
1472,1915,23
1466,1917,23
1465,1922,24
1461,1929,24
1463,1938,25
1460,1938,26
1462,1946,26
1456,1950,26
1461,1958,26
1455,1965,26
1470,1968,26
1469,1974,26
1464,1976,26
1459,1981,26
1460,1988,26
1447,1997,26
1465,2004,27
1452,2012,27
1458,2015,27
1464,2019,27
1465,2026,27
1466,2032,27
1466,2038,27
1456,2043,27
1463,2044,27
1464,2050,27
1462,2054,28
1469,2059,28
1460,2062,28
1462,2070,28
1469,2079,28
1469,2086,28
1475,2094,28
1476,2099,28
1472,2106,28
1486,2108,29
1478,2108,29
1483,2112,29
1473,2113,30
1475,2115,31
1472,2118,32
1478,2118,32
1472,2118,33
1481,2116,35
1472,2115,35
1477,2118,36
1482,2118,38
1480,2119,39
1480,2119,39
1479,2120,39
1480,2122,40
1483,2124,41
1472,2126,42
1482,2127,43
1475,2130,43
1475,2132,43
1481,2134,43
1474,2133,43
1477,2137,44
1472,2137,44
1481,2138,44
1476,2140,44
1491,2145,44
1484,2151,44
1476,2152,44
1484,2154,44
1479,2156,44
1485,2157,44
1490,2162,45
1483,2163,46
1482,2166,46
1485,2167,46
1492,2168,46
1489,2170,46
1485,2174,46
1490,2176,46
1484,2178,47
1492,2181,47
1486,2183,47
1489,2185,48
1490,2185,48
1492,2187,48
1486,2192,48
1487,2194,48
1491,2197,49
1490,2199,49
1490,2201,49
1491,2203,49
1493,2205,49
1492,2205,49
1494,2206,49
1492,2207,49
1486,2207,49
1490,2208,49
1491,2210,49
1492,2213,49
1495,2215,49
1492,2215,49
1494,2215,49
1493,2217,49
1497,2219,49
1492,2219,49
1496,2220,49
1490,2222,49
1494,2223,49
1493,2224,49
1492,2226,49
1494,2226,49
1494,2229,49
1498,2230,49
1497,2230,49
1490,2231,49
1494,2232,49
1490,2232,49
1493,2234,49
1495,2236,49
1496,2238,49
1491,2239,49
1494,2241,49
1495,2241,49
1495,2242,49
1495,2244,49
1494,2245,49
1497,2246,49
1492,2245,49
1496,2244,50
1492,2244,50
1497,2245,50
1496,2247,50
1495,2248,50
1494,2248,50
1499,2248,50
1495,2247,50
1497,2246,50
1494,2245,50
1494,2244,50
1497,2243,50
1492,2246,50
1497,2249,51
1495,2248,52
1494,2248,52
1493,2247,52
1495,2247,52
1492,2248,52
1489,2248,52
1490,2247,52
1494,2250,52
1495,2249,53
1490,2248,53
1491,2247,53
1490,2248,53
1493,2250,53
1493,2250,53
1491,2251,53
1493,2254,54
1494,2256,54
1493,2256,54
1494,2256,54
1495,2260,55
1493,2262,55
1488,2262,55
1492,2263,56
1489,2266,56
1492,2268,57
1487,2271,57
1491,2271,57
1487,2270,57
1490,2270,57
1491,2270,57
1491,2272,57
1494,2274,58
1491,2274,58
1489,2275,59
1491,2277,59
1490,2277,59
1497,2276,61
1491,2277,61
1492,2276,61
1495,2274,63
1494,2272,63
1490,2273,63
1493,2274,63
1490,2276,63
1489,2277,63
1495,2278,63
1493,2278,63
1491,2278,63
1492,2280,64
1493,2282,64
1491,2283,65
1491,2283,65
1493,2284,66
1491,2287,66
1491,2289,66
1492,2291,67
1490,2292,67
1489,2293,67
1489,2294,67
1490,2295,67
1491,2295,67
1489,2295,67
1491,2297,67
1490,2299,67
1489,2301,67
1490,2302,67
1485,2303,67
1487,2305,67
1481,2306,67
1490,2307,67
1487,2309,67
1489,2310,67
1489,2312,67
1484,2314,67
1488,2315,67
1486,2319,67
1490,2322,67
1494,2323,67
1483,2327,67
1490,2328,67
1490,2330,67
1488,2332,67
1487,2331,68
1489,2330,69
1490,2328,69
1487,2332,70
1486,2334,70
1486,2335,71
1489,2337,71
1492,2338,71
1485,2340,71
1491,2343,72
1487,2345,72
1492,2348,72
1490,2349,72
1495,2351,72
1491,2348,72
1490,2349,72
1489,2351,72
1494,2353,72
1494,2355,72
1493,2356,72
1493,2356,72
1490,2357,72
1487,2357,72
1492,2360,72
1490,2363,72
1493,2363,72
1478,2363,72
1488,2366,72
1478,2367,73
1485,2366,73
1486,2366,73
1484,2368,74
1482,2368,75
1487,2368,77
1483,2363,78
1485,2362,79
1485,2360,81
1489,2358,82
1478,2353,84
1480,2349,85
1481,2347,85
1477,2346,86
1477,2348,90
1483,2347,90
1485,2346,94
1473,2343,95
1479,2342,96
1481,2342,97
1487,2347,98
1482,2349,98
1486,2353,99
1485,2357,99
1482,2363,99
1485,2366,99
1480,2367,101
1478,2372,102
1481,2373,103
1482,2370,104
1484,2373,105
1485,2373,105
1484,2374,106
1487,2376,106
1485,2376,107
1485,2376,108
1486,2379,108
1486,2374,108
1488,2373,109
1476,2374,111
1487,2376,112
1484,2379,113
1476,2379,114
1482,2380,114
1485,2382,114
1486,2384,116
1482,2378,116
1481,2376,117
1477,2379,117
1481,2379,118
1472,2382,118
1479,2385,118
1481,2385,118
1478,2389,118
1479,2389,118
1477,2388,120
1471,2384,121
1475,2382,122
1459,2382,124
1463,2384,125
1467,2390,129
1463,2390,131
1474,2390,131
1473,2394,132
1473,2400,134
1478,2401,134
1470,2400,139
1475,2398,141
1480,2395,141
1478,2397,141
1482,2399,141
1475,2396,142
1480,2398,142
1470,2403,143
1479,2406,145
1478,2408,147
1473,2408,149
1474,2410,149
1479,2411,149
1473,2410,151
1478,2407,152
1477,2408,153
1483,2409,154
1479,2411,155
1489,2411,158
1480,2415,160
1484,2416,160
1480,2417,161
1485,2417,161
1475,2420,162
1484,2418,162
1482,2417,163
1484,2420,164
1482,2420,167
1479,2422,169
1486,2422,172
1481,2424,172
1480,2424,173
1478,2426,173
1484,2427,174
1488,2425,175
1485,2427,176
1486,2427,176
1486,2426,177
1482,2426,177
1481,2425,179
1485,2412,180
1478,2417,180
1475,2418,180
1485,2420,181
1473,2422,181
1476,2419,182
1487,2421,183
1485,2426,183
1484,2429,185
1489,2427,185
1484,2428,186
1484,2429,186
1486,2433,187
1484,2430,187
1486,2427,188
1489,2425,191
1489,2424,191
1486,2420,193
1483,2414,194
1486,2410,194
1482,2412,196
1481,2411,197
1483,2407,199
1485,2403,199
1487,2402,201
1493,2398,203
1486,2396,205
1489,2393,207
1487,2391,209
1488,2394,215
1485,2389,217
1481,2388,220
1488,2388,222
1482,2386,225
1484,2386,226
1483,2382,226
1488,2384,229
1482,2389,230
1483,2387,232
1488,2384,235
1484,2383,236
1484,2382,237
1479,2383,237
1484,2380,240
1485,2377,242
1491,2373,244
1494,2364,245
1492,2355,245
1487,2354,245
1483,2354,249
1491,2350,252
1488,2348,254
1492,2347,258
1485,2347,261
1489,2345,263
1481,2342,265
1490,2342,268
1490,2340,271
1485,2337,274
1490,2330,275
1493,2311,276
1489,2306,277
1490,2299,283
1486,2292,285
1490,2284,286
1491,2280,292
1485,2272,296
1491,2264,298
1485,2255,301
1485,2253,306
1485,2247,309
1488,2239,312
1491,2228,315
1486,2226,316
1488,2219,322
1486,2211,325
1491,2206,330
1489,2203,331
1497,2201,333
1491,2199,334
1496,2195,334
1496,2194,334
1495,2192,337
1494,2191,339
1489,2186,340
1498,2183,341
1487,2179,341
1493,2177,345
1492,2174,346
1496,2170,352
1494,2162,355
1489,2159,359
1487,2154,361
1489,2146,363
1486,2141,365
1490,2133,369
1494,2123,371
1490,2115,373
1488,2107,373
1494,2101,377
1493,2089,380
1494,2079,383
1489,2070,388
1495,2058,390
1488,2050,394
1497,2042,397
1491,2037,400
1496,2029,402
1493,2024,408
1493,2018,412
1492,2011,416
1496,2005,422
1499,1997,425
1496,1987,434
1496,1972,439
1497,1957,445
1493,1944,449
1493,1931,453
1491,1922,456
1492,1915,463
1496,1863,465
1492,1847,471
1495,1833,480
1495,1822,484
1494,1813,489
1498,1805,496
1495,1797,504
1498,1785,507
1496,1779,510
1492,1778,511
1492,1772,514
1494,1770,518
1492,1766,519
1497,1764,523
1495,1760,524
1498,1755,528
1497,1751,529
1499,1748,530
1494,1745,533
1498,1741,534
1486,1734,535
1497,1730,537
1494,1726,541
1496,1723,543
1495,1725,546
1496,1725,547
1491,1724,550
1494,1719,551
1494,1718,553
1493,1716,554
1494,1716,554
1493,1714,557
1496,1714,559
1495,1714,559
1497,1714,562
1496,1711,566
1496,1706,568
1496,1704,569
1498,1701,571
1494,1700,574
1496,1698,574
1498,1694,575
1495,1693,575
1498,1691,575
1497,1687,575
1494,1684,577
1494,1683,578
1496,1679,580
1496,1677,581
1494,1675,581
1494,1671,581
1496,1670,581
1495,1669,583
1495,1667,584
1497,1663,585
1497,1662,587
1497,1660,587
1494,1656,588
1493,1652,589
1495,1650,591
1494,1554,593
1494,1552,595
1494,1550,596
1494,1548,598
1494,1550,599
1493,1548,599
1496,1549,599
1494,1550,603
1494,1548,606
1493,1549,608
1496,1551,609
1498,1550,610
1494,1549,610
1498,1548,610
1496,1550,610
1495,1550,610
1496,1550,612
1498,1550,612
1498,1551,612
1498,1552,612
1497,1552,612
1498,1551,612
1495,1549,613
1497,1549,614
1500,1549,614
1499,1548,616
1499,1547,616
1498,1546,616
1497,1545,617
1498,1545,617
1498,1547,617
1498,1547,617
1496,1548,617
1497,1548,617
1497,1548,617
1493,1547,617
1498,1546,617
1498,1546,617
1498,1546,618
1497,1545,619
1498,1545,620
1496,1547,621
1497,1546,622
1498,1546,623
1497,1546,623
1499,1546,624
1499,1546,624
1499,1547,624
1498,1545,625
1497,1543,625
1496,1543,626
1495,1542,626
1496,1542,626
1499,1541,626
1499,1541,626
1498,1541,626
1500,1542,626
1496,1540,626
1500,1540,626
1499,1540,627
1497,1413,626
1497,1411,627
1498,1410,628
1500,1409,628
1498,1409,628
1499,1409,630
1499,1409,630
1498,1408,630
1500,1408,631
1500,1408,631
1498,1410,631
1499,1411,631
1499,1411,631
1496,1411,632
1499,1410,632
1500,1409,632
1497,1408,633
1499,1408,633
1498,1406,634
1499,1405,634
1498,1404,634
1499,1403,635
1500,1401,635
1498,1400,635
1498,1399,637
1497,1396,638
1495,1395,638
1499,1392,638
1496,1389,638
1497,1387,639
1499,1384,639
1499,1381,639
1498,1380,639
1500,1378,641
1499,1377,642
1497,1376,644
1498,1373,644
1499,1373,644
1499,1373,647
1498,1372,647
1498,1371,647
1499,1369,647
1498,1368,647
1499,1368,648
1498,1368,648
1498,1369,649
1499,1369,649
1497,1369,649
1500,1369,650
1499,1369,650
1499,1368,651
1496,1368,651
1498,1367,651
1498,1367,652
1499,1367,652
1499,1367,652
1499,1367,652
1498,1367,652
1497,1366,652
1500,1366,652
1500,1154,651
1498,1154,651
1499,1154,651
1499,1154,651
1499,1154,652
1500,1154,652
1498,1154,652
1500,1154,652
1499,1154,653
1500,1154,653
1499,1154,653
1500,1154,654
1499,1154,654
1499,1155,654
1498,1153,655
1497,1152,656
1500,1152,656
1500,1151,656
1500,1151,656
1500,1151,656
1500,1151,656
1499,1151,656
1498,1151,656
1499,1152,656
1496,1152,656
1499,1152,656
1499,1152,656
1500,1152,656
1498,1153,656
1499,1153,656
1500,1153,656
1498,1153,656
1499,1153,656
1500,1153,656
1500,1153,656
1499,1153,656
1499,1152,656
1500,1152,656
1498,1152,656
1499,1152,656
1497,1153,656
1500,1153,656
1499,1152,656
1500,1150,656
1498,1150,656
1499,1149,656
1498,1149,656
1498,1149,657
1500,1149,657
1499,1147,657
1500,1145,658
1499,1144,658
1500,1142,658
1500,1140,658
1500,1137,659
1499,1135,659
1499,1132,659
1497,1128,659
1498,1127,660
1499,1126,660
1498,933,661
1496,932,663
1498,930,663
1500,925,665
1499,921,665
1497,918,665
1498,915,667
1497,912,667
1498,910,668
1500,908,668
1498,906,670
1499,902,671
1497,903,674
1499,901,675
1498,898,676
1496,895,677
1498,891,679
1500,893,680
1498,891,680
1499,891,682
1499,891,683
1499,891,683
1499,891,683
1498,891,683
1499,889,683
1499,887,683
1499,885,684
1500,884,686
1500,884,686
1498,884,686
1499,883,687
1499,883,687
1500,883,688
1498,883,688
1499,883,688
1500,883,688
1498,883,688
1500,883,688
1500,883,688
1500,882,688
1499,882,688
1500,882,688
1500,883,688
1500,883,688
1500,883,688
1499,882,688
1500,880,689
1500,878,689
1500,878,690
1499,877,690
1500,877,691
1499,877,691
1500,877,691
1498,876,691
1499,875,691
1499,873,692
1498,872,692
1500,872,692
1500,872,692
1499,871,692
1500,795,691
1499,794,691
1500,794,692
1499,793,692
1500,791,693
1499,788,695
1500,784,696
1500,781,696
1499,779,697
1500,776,698
1498,773,698
1499,771,700
1500,770,701
1497,765,701
1499,763,701
1500,761,701
1500,760,701
1500,757,704
1499,751,705
1500,746,707
1499,742,710
1500,738,714
1499,732,715
1499,726,716
1499,722,716
1498,716,717
1500,714,718
1500,712,721
1500,711,724
1500,711,725
1500,710,726
1500,710,726
1500,709,727
1499,706,728
1500,705,729
1499,704,731
1500,704,731
1500,704,731
1498,703,732
1500,702,732
1498,702,733
1499,702,733
1500,702,733
1497,701,734
1500,700,734
1498,700,734
1500,701,734
1500,702,734
1498,703,734
1497,703,734
1498,703,734
1500,703,734
1498,703,734
1500,703,734
1500,704,734
1500,704,734
1499,703,734
1499,703,734
1500,703,735
1500,703,735
1499,641,736
1499,641,736
1499,641,736
1499,641,736
1500,641,736
1499,642,736
1500,642,736
1497,642,736
1500,642,736
1499,642,736
1500,641,737
1500,641,737
1499,641,737
1499,641,737
1500,641,737
1500,641,737
1500,641,737
1498,641,737
1499,640,737
1500,640,737
1499,640,737
1500,640,737
1499,640,737
1500,640,737
1500,640,737
1500,640,737
1500,640,737
1499,640,737
1498,640,737
1500,640,737
1499,640,737
1500,640,737
1497,641,737
1498,641,737
1499,641,737
1498,641,737
1500,641,737
1500,641,737
1499,641,737
1500,641,737
1499,641,737
1500,641,737
1499,641,737
1500,641,737
1499,641,737
1499,641,737
1500,641,737
1499,641,737
1500,641,737
1500,641,737
1500,641,737
1500,641,737
1500,641,737
1499,641,737
1500,641,737
1500,641,737
1500,641,737
1499,641,737
1499,641,737
1500,641,737
1499,514,735
1498,514,735
1499,514,735
1499,514,735
1499,514,735
1500,514,735
1500,514,735
1499,514,735
1500,514,735
1499,514,735
1500,514,735
1499,514,735
1499,514,735
1499,514,735
1500,514,735
1500,514,735
1500,515,735
1499,515,735
1498,512,736
1500,509,736
1498,509,736
1498,510,736
1498,510,736
1500,509,736
1500,508,736
1500,507,737
1498,505,739
1499,502,739
1499,500,740
1499,499,740
1499,497,740
1499,496,741
1500,493,741
1499,491,742
1499,488,743
1498,485,744
1500,484,744
1500,482,744
1498,479,745
1498,476,745
1500,474,745
1500,472,747
1499,471,747
1499,471,748
1500,470,749
1499,469,750
1498,468,750
1498,467,753
1499,465,754
1498,464,754
1499,462,754
1499,461,754
1498,460,755
1499,459,756
1499,457,757
1499,456,757
1499,455,757
1497,454,758
1499,452,758
1499,451,759
1496,317,758
1499,315,758
1498,314,759
1497,314,759
1500,314,759
1499,313,760
1496,311,761
1499,308,761
1498,307,763
1498,305,765
1498,301,767
1499,297,767
1500,296,768
1500,295,770
1500,293,771
1499,291,771
1500,289,771
1500,284,774
1500,282,774
1500,278,775
1500,272,775
1500,266,776
1500,260,778
1499,253,780
1499,246,782
1498,240,782
1499,235,784
1497,231,785
1495,228,788
1497,227,791
1498,225,793
1498,222,794
1499,218,797
1500,214,800
1496,210,800
1498,209,802
1499,205,803
1500,202,803
1499,203,803
1498,203,804
1498,203,805
1497,204,807
1496,204,807
1498,204,808
1499,203,809
1498,203,810
1497,203,810
1496,203,812
1495,204,813
1497,206,813
1496,205,814
1497,206,815
1499,207,815
1496,207,815
1499,207,815
1497,209,815
1496,209,815
1498,208,815
1497,208,815
1496,209,815
1494,158,811
1497,158,811
1496,159,811
1496,160,811
1494,159,811
1496,160,811
1494,160,811
1499,160,812
1495,164,812
1494,164,812
1496,165,812
1494,166,812
1499,166,812
1498,166,812
1499,167,812
1497,167,812
1496,167,812
1497,167,812
1500,167,812
1497,167,812
1498,167,812
1499,168,812
1498,170,812
1500,170,812
1499,171,812
1498,171,812
1498,171,812
1498,172,812
1498,170,812
1497,168,813
1497,163,814
1496,160,815
1497,158,815
1497,159,817
1500,160,817
1500,160,817
1498,160,817
1498,160,818
1498,161,818
1493,160,818
1498,160,818
1496,160,818
1498,160,818
1492,160,819
1498,159,819
1495,159,819
1497,159,819
1499,159,819
1499,160,819
1498,160,819
1499,160,819
1498,161,819
1499,161,819
1498,162,819
1496,162,819
1497,162,819
1498,162,819
1498,162,819
1499,161,819
1497,161,819
1499,133,810
1496,133,811
1498,133,811
1499,132,811
1496,132,811
1499,131,811
1498,131,811
1498,131,812
1499,131,812
1499,133,812
1498,133,812
1497,133,812
1497,133,812
1499,135,812
1498,135,812
1499,135,812
1499,135,812
1500,135,813
1498,135,813
1498,135,813
1497,135,813
1500,135,813
1497,135,813
1499,135,813
1500,135,813
1495,135,813
1499,135,813
1498,135,813
1498,135,813
1499,135,813
1497,135,813
1497,135,813
1495,135,813
1498,135,813
1496,134,813
1497,133,813
1497,132,813
1498,131,813
1496,130,813
1497,131,813
1499,131,814
1498,130,814
1497,130,814
1500,129,815
1500,128,816
1500,128,816
1494,129,816
1496,129,816
1499,129,816
1497,129,816
1498,127,817
1500,126,817
1498,125,818
1498,124,818
1494,123,818
1497,123,818
1497,122,818
1500,121,818
1497,121,818
1496,120,819
1498,119,797
1498,119,800
1497,117,800
1499,116,802
1498,113,802
1498,110,803
1497,109,803
1498,108,805
1499,110,805
1497,110,805
1496,111,805
1498,111,805
1498,111,805
1497,111,805
1499,112,806
1498,112,806
1498,112,806
1500,112,806
1498,112,806
1498,113,806
1498,113,807
1497,113,807
1496,113,807
1495,113,807
1499,113,807
1496,114,807
1498,115,807
1499,115,807
1499,115,807
1493,115,807
1499,115,807
1498,115,807
1500,117,807
1498,116,807
1500,116,808
1500,117,808
1499,117,808
1500,117,808
1498,116,808
1499,117,809
1498,117,809
1499,117,809
1498,118,809
1498,118,809
1499,118,809
1498,118,809
1499,118,809
1494,117,809
1498,117,809
1500,117,809
1496,115,810
1500,114,810
1496,113,810
1495,114,811
1498,114,812
1499,114,812
1497,114,812
1496,116,812
1497,116,812
1500,116,812
1500,116,796
1500,116,796
1499,116,796
1498,116,796
1498,116,796
1498,116,796
1496,117,796
1497,118,796
1497,119,796
1497,119,796
1497,119,796
1498,121,796
1498,121,796
1498,121,796
1498,120,796
1499,120,796
1498,120,796
1495,121,796
1497,121,796
1494,122,796
1496,122,796
1496,122,796
1497,122,796
1498,122,796
1499,124,796
1497,125,796
1496,125,796
1498,124,796
1496,124,796
1497,124,796
1499,125,797
1497,124,797
1496,123,797
1494,124,797
1497,127,797
1494,127,797
1497,128,798
1497,128,798
1495,129,798
1495,130,798
1493,132,799
1491,132,799
1496,132,799
1495,133,799
1498,133,799
1494,135,799
1496,135,799
1495,136,799
1496,136,799
1498,137,799
1496,139,799
1496,140,799
1494,140,799
1496,140,799
1494,140,799
1494,140,799
1498,140,799
1496,140,799
1495,140,799
1498,141,799
1499,141,769
1499,141,769
1496,140,769
1497,140,769
1495,141,771
1492,140,771
1496,143,771
1493,144,771
1495,146,771
1497,146,771
1496,147,771
1494,147,772
1499,148,772
1495,149,772
1496,149,772
1496,149,772
1493,150,772
1497,151,772
1497,151,772
1497,152,772
1495,153,772
1495,153,772
1493,154,772
1497,154,772
1499,154,772
1497,154,772
1495,154,772
1495,155,772
1495,155,772
1497,155,772
1496,156,772
1497,156,772
1496,156,772
1498,157,772
1497,157,772
1494,158,772
1492,159,772
1494,160,772
1498,162,772
1495,162,772
1499,162,772
1496,162,772
1498,164,772
1497,165,772
1496,165,772
1498,166,772
1496,167,772
1496,168,772
1497,168,772
1498,168,772
1499,169,772
1496,170,772
1498,171,772
1498,171,772
1494,172,772
1496,172,772
1497,172,772
1500,172,772
1496,174,772
1497,174,772
1497,174,748
1498,174,748
1495,175,748
1497,175,748
1495,176,748
1497,176,748
1495,176,748
1496,177,748
1498,178,748
1497,179,748
1499,179,748
1497,179,748
1498,181,748
1497,182,748
1499,183,748
1499,184,748
1500,185,748
1500,185,748
1500,185,748
1498,185,748
1499,184,748
1500,185,748
1498,185,748
1499,185,748
1499,186,748
1498,186,748
1499,187,748
1500,187,748
1498,187,748
1499,187,748
1500,187,748
1498,187,748
1498,187,748
1498,187,748
1500,187,748
1497,187,748
1498,187,748
1499,187,748
1497,187,748
1498,188,748
1498,188,748
1498,188,748
1498,188,749
1496,187,749
1499,187,749
1497,187,749
1499,187,749
1499,187,749
1500,187,749
1500,187,749
1499,187,749
1499,187,749
1499,187,749
1498,187,749
1499,187,749
1499,187,749
1500,187,749
1499,188,749
1500,188,749
1500,188,749
1498,188,725
1500,187,725
1500,187,725
1499,187,726
1500,187,726
1500,187,726
1498,187,726
1499,188,726
1499,188,726
1498,188,726
1499,188,726
1498,188,726
1497,188,726
1498,188,726
1499,188,726
1500,188,726
1499,189,726
1500,189,726
1500,189,726
1499,189,726
1499,189,726
1500,189,726
1500,189,726
1498,189,726
1499,189,726
1499,189,726
1499,189,726
1500,189,726
1500,189,726
1499,189,726
1500,189,726
1500,189,726
1500,189,726
1499,190,726
1498,190,726
1500,190,726
1500,190,726
1500,190,726
1499,190,726
1500,190,726
1499,190,726
1500,190,726
1500,191,726
1500,191,726
1500,191,726
1499,191,726
1500,191,726
1500,191,726
1500,192,726
1500,192,726
1500,192,726
1500,192,726
1498,192,726
1500,192,726
1499,192,726
1497,192,726
1499,192,726
1497,192,726
1499,192,726
1500,192,726
1500,191,701
1499,191,701
1500,191,701
1499,192,701
1497,192,701
1500,192,701
1499,192,701
1500,192,701
1499,192,701
1500,192,701
1500,192,701
1500,192,701
1498,192,701
1499,192,701
1500,192,701
