grass,deer,lion
1477,837,3
1473,844,3
1481,848,3
1473,851,3
1481,858,3
1474,859,3
1477,862,3
1479,866,3
1478,869,3
1472,871,3
1471,876,3
1467,879,3
1465,884,3
1469,891,3
1467,894,3
1468,897,3
1476,898,3
1466,900,3
1477,904,3
1480,910,3
1481,916,3
1480,917,3
1475,922,3
1475,925,3
1481,929,3
1473,931,3
1478,935,3
1477,936,3
1469,942,3
1469,945,3
1472,948,3
1471,956,3
1475,960,3
1468,968,3
1466,972,3
1479,975,3
1473,980,3
1478,985,3
1478,991,3
1476,996,3
1476,998,3
1479,1000,3
1473,1008,3
1481,1009,3
1481,1011,3
1481,1014,3
1475,1015,3
1481,1017,3
1474,1025,3
1469,1030,3
1473,1042,3
1462,1046,3
1474,1051,3
1473,1060,3
1476,1062,3
1463,1066,3
1467,1068,3
1473,1071,3
1478,1078,3
1477,1081,3
1472,1085,3
1475,1088,3
1470,1094,3
1471,1096,3
1474,1099,3
1465,1104,3
1468,1110,3
1463,1117,3
1463,1125,3
1470,1127,3
1471,1128,3
1472,1131,3
1481,1134,3
1467,1140,3
1470,1143,3
1466,1147,3
1471,1151,3
1467,1155,3
1458,1160,3
1469,1165,3
1462,1171,3
1468,1175,3
1467,1179,3
1462,1184,3
1464,1193,3
1465,1200,3
1464,1203,3
1471,1210,3
1461,1219,3
1461,1228,3
1473,1237,3
1471,1246,3
1467,1252,3
1472,1256,3
1468,1265,3
1465,1268,3
1473,1275,3
1458,1280,3
1479,1284,3
1466,1291,3
1480,1292,3
1469,1294,3
1469,1298,3
1470,1306,3
1455,1308,3
1466,1314,3
1459,1322,3
1460,1329,3
1471,1334,3
1468,1338,3
1469,1347,3
1468,1352,3
1468,1357,3
1465,1360,3
1462,1363,3
1472,1370,3
1463,1374,3
1474,1379,3
1464,1386,3
1475,1393,3
1467,1397,3
1471,1399,3
1465,1402,3
1471,1405,3
1463,1411,3
1472,1417,3
1460,1423,3
1473,1427,3
1463,1434,3
1468,1437,3
1469,1440,3
1475,1447,3
1466,1452,3
1470,1456,3
1473,1459,3
1468,1462,3
1463,1466,3
1462,1467,3
1472,1472,3
1463,1477,3
1466,1481,3
1464,1488,3
1471,1494,3
1466,1501,3
1469,1503,3
1474,1508,3
1472,1510,3
1465,1511,3
1478,1515,3
1469,1523,3
1465,1526,3
1472,1532,3
1468,1536,3
1474,1541,3
1472,1548,3
1478,1552,3
1471,1556,3
1467,1560,3
1474,1563,3
1475,1564,3
1465,1566,3
1469,1570,3
1473,1574,3
1465,1578,3
1467,1582,3
1467,1586,3
1477,1590,3
1471,1594,3
1467,1598,3
1471,1604,3
1471,1607,3
1476,1613,3
1475,1616,3
1461,1619,3
1476,1626,3
1472,1629,3
1473,1636,3
1475,1642,3
1471,1645,3
1475,1651,3
1475,1654,3
1474,1659,3
1472,1664,3
1473,1668,3
1468,1675,3
1468,1681,3
1470,1687,3
1469,1691,3
1484,1696,3
1470,1700,3
1484,1704,3
1474,1707,3
1474,1708,3
1470,1714,3
1473,1715,3
1477,1721,3
1468,1723,3
1480,1727,3
1482,1732,3
1481,1735,3
1470,1740,3
1481,1742,3
1468,1746,3
1471,1749,3
1474,1750,3
1471,1754,3
1479,1754,3
1465,1757,3
1478,1761,3
1467,1763,3
1476,1764,3
1472,1767,3
1476,1770,3
1477,1773,3
1475,1778,3
1479,1782,3
1471,1788,3
1471,1794,3
1474,1797,3
1472,1802,3
1466,1805,3
1474,1810,3
1461,1813,3
1464,1818,3
1466,1825,3
1470,1832,3
1462,1837,3
1469,1843,3
1469,1846,3
1470,1852,3
1470,1859,3
1470,1866,3
1467,1869,3
1474,1879,3
1473,1883,3
1467,1885,3
1470,1886,3
1472,1887,3
1463,1896,3
1469,1901,3
1471,1905,3
1465,1912,3
1466,1917,3
1468,1924,3
1469,1932,3
1467,1937,3
1462,1942,3
1459,1948,3
1456,1952,3
1460,1958,3
1463,1964,3
1454,1969,3
1464,1975,3
1466,1981,3
1459,1984,3
1468,1991,3
1467,1999,3
1479,2000,3
1468,2004,3
1468,2008,3
1465,2014,3
1462,2021,3
1467,2025,3
1455,2028,3
1460,2034,3
1462,2046,3
1459,2055,3
1450,2058,3
1460,2066,3
1441,2076,3
1462,2082,3
1457,2087,3
1463,2097,3
1448,2102,3
1455,2109,3
1454,2115,3
1447,2123,3
1458,2135,3
1450,2142,3
1437,2148,3
1460,2157,3
1439,2164,3
1459,2174,3
1443,2184,3
1446,2194,3
1445,2200,3
1446,2211,3
1446,2216,3
1448,2224,3
1448,2230,3
1438,2240,3
1446,2249,3
1437,2260,3
1442,2266,3
1441,2272,3
1439,2280,3
1441,2284,3
1442,2295,3
1442,2306,3
1446,2314,3
1442,2327,3
1447,2335,3
1432,2342,3
1435,2347,3
1440,2353,3
1430,2362,3
1444,2372,3
1450,2379,3
1447,2389,3
1440,2399,3
1440,2406,3
1441,2416,3
1438,2424,3
1439,2437,3
1444,2444,3
1431,2454,3
1443,2465,3
1436,2474,3
1446,2482,3
1439,2494,3
1442,2502,3
1438,2511,3
1441,2519,3
1440,2530,3
1429,2542,3
1449,2549,3
1431,2562,3
1440,2576,3
1433,2584,3
1436,2591,3
1426,2602,3
1429,2612,3
1437,2622,3
1427,2630,3
1431,2641,3
1424,2647,3
1425,2662,3
1431,2679,3
1425,2692,3
1408,2699,3
1417,2709,3
1422,2722,3
1433,2733,3
1430,2744,3
1429,2758,3
1423,2769,3
1430,2782,3
1418,2786,3
1408,2798,3
1397,2815,3
1388,2826,3
1379,2835,3
1376,2846,3
1375,2849,3
1379,2858,3
1372,2870,3
1378,2884,3
1360,2895,3
1360,2909,3
1355,2923,3
1345,2932,3
1350,2940,3
1339,2950,3
1338,2961,3
1335,2971,3
1335,2982,3
1330,2990,3
1329,3006,3
1327,3017,3
1317,3029,3
1322,3039,3
1323,3056,3
1322,3063,3
1329,3073,3
1333,3082,3
1325,3097,3
1318,3105,3
1319,3115,3
1300,3127,3
1299,3141,3
1304,3153,3
1309,3166,3
1303,3177,3
1292,3184,3
1284,3190,3
1284,3194,3
1285,3209,3
1269,3219,3
1263,3229,3
1257,3238,3
1250,3251,3
1253,3259,3
1241,3274,3
1241,3287,3
1231,3295,3
1230,3305,3
1238,3314,3
1237,3324,3
1236,3336,3
1231,3347,3
1229,3355,3
1219,3366,3
1222,3379,3
1222,3392,3
1218,3400,3
1211,3412,3
1214,3419,3
1213,3431,3
1209,3443,3
1201,3452,3
1204,3460,3
1195,3473,3
1194,3482,3
1181,3496,3
1175,3509,3
1165,3518,3
1157,3533,3
1156,3543,3
1146,3557,3
1135,3563,3
1129,3575,3
1129,3585,3
1134,3593,3
1139,3600,3
1144,3609,3
1141,3619,3
1138,3630,3
1134,3635,3
1124,3643,3
1133,3652,3
1135,3659,3
1132,3667,3
1137,3673,3
1127,3683,3
1130,3692,3
1138,3702,3
1145,3715,3
1146,3723,3
1138,3733,3
1134,3745,3
1135,3753,3
1152,3767,3
1156,3777,3
1149,3782,3
1155,3794,3
1154,3801,3
1143,3809,3
1145,3817,3
1154,3823,3
1159,3829,3
1166,3839,3
1158,3848,3
1160,3854,3
1157,3864,3
1164,3871,3
1182,3879,3
1185,3888,3
1193,3892,3
1197,3904,3
1196,3909,3
1201,3921,3
1216,3927,3
1217,3930,3
1223,3944,3
1223,3958,3
1239,3964,3
1252,3968,4
1259,3975,4
1269,3987,4
1280,3991,4
1292,4000,4
1299,4008,4
1301,4019,4
1307,4021,4
1311,4031,4
1318,4048,4
1324,4056,4
1332,4064,4
1336,4072,4
1347,4079,4
1353,4088,4
1347,4096,4
1346,4102,4
1365,4116,4
1363,4122,4
1359,4135,4
1366,4149,4
1374,4152,4
1388,4163,4
1398,4169,4
1412,4180,4
1413,4188,4
1424,4195,4
1431,4205,4
1444,4211,4
1448,4221,4
1438,4229,5
1441,4239,5
1447,4244,5
1438,4252,5
1450,4256,5
1448,4270,5
1446,4278,5
1463,4291,5
1439,4298,5
1461,4303,6
1444,4310,6
1458,4322,6
1460,4327,6
1453,4332,6
1460,4337,6
1460,4343,6
1464,4352,6
1458,4359,6
1461,4366,6
1452,4372,6
1456,4378,6
1448,4385,6
1449,4394,6
1464,4397,7
1458,4404,7
1471,4412,7
1456,4419,7
1466,4422,7
1457,4431,7
1466,4438,7
1466,4444,7
1462,4451,7
1463,4456,7
1467,4461,7
1464,4466,7
1462,4474,7
1469,4479,7
1458,4479,7
1473,4483,7
1462,4487,7
1469,4491,7
1464,4496,7
1458,4502,7
1469,4509,7
1456,4519,7
1473,4524,7
1467,4528,7
1481,4533,7
1465,4539,7
1476,4543,8
1462,4548,8
1473,4555,8
1461,4562,8
1473,4570,8
1466,4572,8
1467,4575,8
1460,4581,8
1455,4590,8
1465,4598,8
1459,4599,8
1474,4603,9
1460,4609,9
1472,4613,9
1470,4625,9
1472,4630,9
1471,4635,9
1474,4641,9
1464,4643,9
1466,4644,9
1472,4649,9
1468,4652,9
1469,4660,9
1469,4663,9
1469,4668,10
1467,4670,10
1465,4677,10
1473,4685,11
1470,4691,11
1468,4696,11
1466,4701,11
1472,4705,11
1470,4710,11
1468,4716,11
1465,4720,12
1470,4722,12
1462,4727,13
1461,4725,14
1470,4724,14
1464,4731,14
1461,4737,15
1476,4743,15
1467,4746,15
1472,4752,15
1476,4758,15
1464,4763,15
1466,4766,15
1468,4774,15
1475,4767,15
1473,4772,15
1476,4774,15
1472,4778,15
1473,4782,15
1472,4782,15
1475,4788,15
1469,4790,15
1475,4794,16
1473,4799,16
1472,4801,16
1474,4805,16
1472,4808,16
1474,4811,16
1475,4811,16
1475,4816,17
1476,4821,17
1479,4821,18
1482,4822,18
1483,4824,18
1481,4830,18
1480,4831,18
1482,4830,18
1480,4833,18
1485,4836,19
1482,4835,21
1477,4837,21
1486,4840,21
1479,4844,21
1484,4847,21
1475,4852,22
1485,4852,23
1488,4853,23
1486,4853,24
1484,4856,24
1488,4856,25
1485,4857,26
1489,4857,26
1486,4858,27
1486,4858,27
1485,4858,27
1478,4860,28
1475,4861,29
1483,4862,30
1483,4861,30
1487,4863,30
1483,4864,31
1484,4866,31
1484,4866,31
1484,4868,31
1488,4870,31
1487,4873,31
1490,4876,31
1495,4878,32
1491,4877,32
1492,4877,33
1486,4876,34
1492,4875,34
1490,4874,35
1491,4875,36
1489,4843,36
1492,4848,37
1486,4850,38
1491,4854,38
1492,4855,38
1487,4856,38
1492,4857,38
1493,4860,38
1492,4859,38
1489,4857,40
1486,4859,40
1487,4861,40
1488,4861,40
1486,4862,40
1485,4865,40
1485,4866,40
1481,4867,40
1479,4868,40
1484,4873,41
1478,4877,41
1486,4879,43
1485,4879,44
1491,4878,44
1482,4879,44
1485,4879,44
1478,4879,44
1487,4879,45
1479,4880,45
1483,4882,45
1481,4885,46
1482,4887,46
1483,4888,47
1480,4892,47
1476,4894,48
1484,4897,49
1474,4903,49
1481,4904,50
1479,4909,50
1478,4910,52
1480,4913,52
1472,4914,52
1484,4919,53
1482,4917,54
1476,4921,55
1480,4924,55
1483,4927,55
1474,4930,55
1477,4938,55
1475,4942,55
1472,4945,55
1471,4946,55
1476,4948,55
1475,4950,55
1477,4954,55
1481,4957,56
1473,4954,56
1478,4952,56
1478,4953,56
1486,4954,56
1484,4958,57
1487,4904,58
1481,4906,58
1478,4906,58
1485,4908,60
1479,4907,61
1491,4905,61
1486,4905,62
1486,4908,62
1487,4907,63
1489,4909,64
1490,4907,64
1487,4905,64
1494,4902,64
1490,4903,66
1489,4902,68
1490,4901,68
1486,4899,69
1489,4898,69
1489,4897,70
1491,4897,70
1493,4897,73
1491,4894,75
1492,4892,75
1490,4891,76
1491,4889,76
1489,4887,79
1489,4882,79
1494,4882,80
1492,4877,81
1495,4872,82
1489,4870,83
1493,4870,84
1496,4870,84
1494,4869,86
1494,4867,86
1492,4865,86
1493,4864,87
1495,4862,88
1495,4864,89
1495,4863,92
1493,4858,93
1493,4855,94
1496,4850,98
1489,4844,102
1490,4838,106
1492,4834,108
1490,4827,110
1490,4824,110
1496,4823,113
1490,4820,114
1487,4819,117
1491,4818,118
1493,4822,120
1490,4820,122
1491,4819,123
1491,4819,123
1491,4816,125
1483,4814,125
1488,4810,127
1484,4808,128
1486,4740,129
1485,4740,131
1489,4738,135
1489,4737,137
1489,4736,140
1488,4733,140
1491,4735,140
1486,4742,140
1490,4743,141
1484,4744,141
1489,4747,141
1489,4747,141
1487,4749,141
1493,4750,142
1488,4749,142
1487,4748,142
1485,4747,142
1485,4748,142
1481,4749,142
1481,4749,142
1479,4750,143
1477,4751,145
1483,4749,147
1484,4754,148
1484,4754,148
1486,4754,149
1484,4759,149
1487,4757,151
1486,4754,151
1488,4754,151
1487,4753,151
1487,4753,152
1486,4751,152
1482,4751,153
1486,4753,155
1482,4751,156
1487,4752,158
1488,4753,158
1486,4752,159
1483,4753,160
1486,4754,160
1489,4751,163
1489,4749,164
1486,4748,167
1481,4744,167
1484,4743,167
1485,4743,168
1486,4740,169
1480,4737,170
1481,4737,172
1482,4739,173
1482,4741,173
1483,4739,175
1477,4738,176
1483,4736,177
1481,4734,178
1487,4733,180
1488,4731,182
1488,4731,183
1488,4729,185
1490,4651,187
1488,4645,189
1496,4641,190
1485,4638,192
1493,4636,192
1484,4636,192
1493,4638,196
1483,4639,196
1490,4643,197
1491,4644,198
1489,4643,199
1492,4643,199
1495,4648,200
1487,4649,200
1494,4647,202
1490,4645,202
1494,4643,205
1482,4642,207
1491,4638,209
1488,4635,209
1491,4634,209
1490,4632,211
1486,4629,213
1491,4625,213
1497,4626,214
1495,4626,215
1492,4626,218
1488,4626,218
1484,4629,219
1483,4629,219
1487,4632,219
1485,4632,221
1491,4632,222
1485,4632,222
1488,4630,224
1489,4627,226
1488,4625,227
1487,4628,229
1485,4625,230
1489,4626,230
1487,4625,232
1492,4625,235
1485,4627,235
1492,4623,235
1488,4618,236
1493,4618,238
1488,4616,239
1495,4616,239
1488,4614,240
1489,4612,242
1492,4610,242
1483,4610,243
1489,4608,245
1486,4606,248
1487,4600,250
1484,4594,251
1488,4591,252
1492,4583,252
1491,4581,253
1494,4580,254
1492,4478,258
1490,4470,265
1494,4463,266
1493,4457,268
1493,4454,273
1494,4447,274
1483,4444,276
1494,4441,276
1496,4442,279
1491,4437,279
1493,4434,281
1495,4430,284
1492,4426,286
1494,4425,289
1495,4420,291
1494,4412,294
1497,4403,295
1493,4398,299
1497,4388,300
1496,4383,301
1497,4377,304
1494,4368,305
1496,4358,307
1496,4350,310
1496,4345,314
1498,4341,317
1496,4337,321
1495,4330,324
1497,4323,328
1496,4323,333
1495,4322,338
1496,4321,338
1495,4321,340
1496,4319,343
1494,4318,343
1497,4318,346
1500,4315,347
1498,4313,349
1500,4310,349
1498,4308,351
1498,4304,352
1498,4300,352
1497,4296,353
1496,4290,355
1498,4281,355
1498,4275,357
1500,4265,360
1496,4256,364
1499,4252,366
1499,4248,366
1498,4247,369
1497,4242,370
1498,4237,376
1497,4228,379
1498,4217,380
1497,4209,385
1496,4203,388
1492,4196,390
1499,4192,394
1496,4185,400
1500,3968,401
1497,3960,405
1498,3952,409
1496,3941,412
1498,3932,412
1496,3925,416
1497,3915,419
1493,3909,424
1496,3899,427
1495,3888,429
1499,3876,432
1492,3869,437
1496,3868,438
1497,3865,442
1496,3866,445
1493,3867,448
1496,3865,453
1491,3863,455
1497,3863,457
1494,3863,460
1495,3860,462
1494,3857,465
1496,3855,465
1493,3853,468
1492,3849,470
1494,3848,471
1492,3847,474
1493,3845,475
1493,3843,475
1494,3842,475
1494,3841,476
1494,3840,477
1499,3842,477
1500,3840,480
1498,3835,482
1497,3830,483
1498,3827,485
1497,3821,486
1498,3814,490
1494,3806,491
1496,3807,492
1495,3798,495
1495,3790,498
1495,3785,501
1495,3778,503
1496,3769,505
1499,3762,509
1496,3752,513
1496,3745,514
1495,3738,517
1497,3733,520
1497,3725,521
1497,3718,523
1495,3713,526
1496,3706,530
1496,3698,533
1495,3691,538
1495,3684,541
1493,3675,544
1490,3668,547
1492,3289,553
1491,3281,555
1497,3274,558
1497,3266,560
1500,3260,561
1496,3253,564
1496,3246,566
1497,3237,571
1497,3228,572
1497,3220,578
1493,3209,580
1498,3200,587
1496,3186,592
1498,3170,593
1494,3158,597
1495,3149,604
1492,3136,612
1498,3125,616
1495,3113,622
1496,3099,628
1497,3087,638
1495,3070,644
1493,3053,648
1492,3038,656
1498,3024,658
1494,3013,665
1494,2995,667
1499,2977,672
1494,2957,677
1496,2935,682
1493,2919,690
1493,2902,694
1496,2886,698
1496,2873,706
1495,2859,709
1497,2846,720
1492,2828,728
1494,2814,737
1492,2789,741
1494,2772,754
1492,2743,769
1493,2713,774
1490,2685,783
1493,2659,793
1492,2629,804
1492,2599,815
1498,2569,831
1496,2534,845
1495,2496,852
1497,2476,859
1496,2472,866
1499,2470,873
1498,2467,878
1498,2464,891
1499,2462,895
1499,2460,898
1497,2459,902
1499,2456,904
1496,2456,908
1496,2454,912
1498,2135,918
1497,2133,921
1499,2133,924
1499,2133,929
1497,2127,931
1497,2123,934
1498,2117,937
1499,2111,942
1497,2105,942
1498,2100,945
1500,2097,949
1500,2090,950
1498,2087,952
1498,2080,957
1498,2072,961
1498,2065,962
1496,2059,964
1497,2051,968
1499,2045,972
1497,2036,974
1498,2032,974
1500,2022,976
1500,2013,978
1499,2001,981
1499,1991,983
1497,1981,987
1499,1971,990
1499,1952,996
1498,1932,1001
1497,1918,1007
1498,1912,1014
1498,1904,1016
1498,1901,1021
1500,1898,1024
1497,1897,1028
1498,1897,1029
1498,1895,1031
1496,1892,1034
1499,1891,1036
1499,1891,1039
1497,1891,1041
1500,1891,1043
1499,1891,1047
1498,1892,1047
1495,1892,1047
1497,1891,1048
1497,1891,1048
1500,1891,1050
1498,1891,1050
1496,1891,1051
1496,1891,1051
1499,1890,1053
1497,1889,1054
1496,1888,1054
1496,1887,1056
1496,1887,1056
1500,1887,1056
1496,1886,1056
1496,1886,1056
1498,1887,1056
1498,1496,1056
1497,1496,1057
1498,1498,1057
1496,1497,1057
1500,1495,1058
1499,1493,1059
1499,1489,1059
1497,1486,1059
1499,1485,1060
1497,1484,1062
1496,1481,1063
1494,1480,1064
1497,1478,1065
1495,1480,1065
1494,1480,1065
1493,1480,1067
1498,1480,1068
1497,1482,1068
1497,1484,1068
1498,1483,1068
1497,1482,1068
1496,1481,1068
1495,1481,1068
1496,1481,1068
1496,1482,1068
1494,1481,1069
1499,1484,1070
1495,1482,1071
1495,1481,1071
1494,1477,1072
1498,1476,1073
1497,1474,1073
1494,1472,1073
1492,1470,1075
1497,1469,1076
1495,1465,1078
1495,1462,1079
1496,1460,1080
1493,1458,1081
1494,1455,1081
1496,1455,1081
1496,1455,1083
1493,1454,1083
1495,1454,1083
1496,1454,1083
1497,1454,1084
1496,1456,1084
1491,1456,1085
1494,1457,1085
1493,1456,1086
1493,1457,1086
1491,1457,1087
1495,1459,1087
1493,1459,1087
1494,1462,1087
1493,1464,1087
1497,1463,1087
1497,1465,1087
1493,1464,1087
1496,1466,1087
1495,1136,1087
1497,1136,1087
1491,1135,1089
1496,1135,1089
1492,1136,1089
1492,1135,1089
1492,1138,1089
1494,1136,1090
1497,1134,1090
1492,1134,1091
1493,1129,1092
1497,1130,1094
1492,1129,1094
1494,1131,1094
1493,1129,1094
1495,1129,1095
1494,1127,1096
1496,1128,1096
1497,1128,1096
1498,1128,1096
1497,1129,1097
1499,1129,1097
1496,1129,1097
1498,1128,1097
1497,1127,1098
1495,1126,1098
1498,1124,1098
1497,1122,1099
1497,1121,1100
1499,1121,1100
1497,1120,1101
1497,1120,1102
1498,1117,1102
1499,1114,1102
1496,1112,1102
1497,1109,1103
1497,1105,1105
1498,1102,1105
1497,1098,1105
1495,1093,1105
1495,1088,1106
1496,1083,1107
1494,1076,1108
1497,1065,1109
1498,1057,1110
1499,1049,1112
1499,1037,1115
1497,1018,1119
1498,997,1126
1497,971,1132
1498,942,1138
1494,916,1143
1496,897,1149
1498,883,1158
1497,866,1171
1498,857,1177
1495,846,1182
1496,838,1189
1495,828,1195
1497,823,1203
1498,649,1211
1497,636,1216
1497,617,1229
1497,596,1233
1499,581,1238
1498,570,1245
1499,561,1255
1499,556,1260
1496,555,1262
1497,555,1265
1499,554,1266
1498,554,1266
1498,553,1270
1495,547,1273
1496,542,1275
1496,541,1278
1495,541,1279
1496,541,1282
1496,538,1283
1493,538,1284
1496,537,1286
1498,534,1286
1497,531,1289
1494,528,1289
1498,521,1291
1498,517,1294
1496,512,1298
1498,506,1299
1495,493,1301
1496,481,1302
1494,477,1307
1497,470,1308
1495,458,1311
1495,447,1317
1496,436,1322
1498,422,1327
1492,408,1333
1497,397,1336
1494,391,1339
1497,387,1341
1496,382,1346
1496,377,1348
1496,377,1350
1497,377,1353
1496,378,1354
1490,379,1358
1497,379,1360
1494,377,1361
1494,378,1362
1493,379,1362
1495,379,1364
1493,379,1365
1494,381,1365
1493,382,1366
1494,382,1366
1494,382,1366
1496,382,1367
1491,382,1367
1491,382,1369
1492,383,1369
1493,304,1370
1492,307,1370
1492,309,1370
1486,311,1370
1488,312,1370
1493,313,1370
1493,316,1370
1490,319,1370
1490,322,1370
1494,323,1370
1494,323,1370
1493,328,1370
1491,328,1370
1491,328,1370
1492,328,1370
1490,328,1370
1493,327,1371
1495,328,1371
1491,329,1371
1494,328,1371
1492,328,1371
1490,329,1371
1493,329,1372
1492,326,1375
1492,328,1375
1490,330,1375
1492,331,1375
1487,330,1376
1489,330,1376
1490,332,1376
1492,333,1376
1490,333,1376
1494,331,1376
1493,331,1377
1488,331,1377
1493,330,1378
1492,331,1379
1493,333,1379
1494,336,1379
1495,336,1379
1492,336,1379
1490,336,1380
1495,339,1380
1495,338,1381
1493,337,1381
1492,339,1382
1493,340,1382
1490,341,1383
1495,343,1383
1489,343,1384
1493,344,1384
1493,346,1384
1495,346,1384
1491,347,1384
1495,348,1385
1490,348,1385
1495,349,1385
1498,349,1385
1490,349,1385
1490,351,1385
1495,323,1386
1494,323,1386
1496,323,1386
1494,324,1386
1492,324,1387
1496,325,1387
1493,323,1387
1494,326,1388
1495,326,1388
1492,325,1389
1495,325,1390
1491,327,1390
1491,329,1390
1490,329,1390
1492,329,1390
1496,330,1390
1489,331,1390
1495,333,1390
1494,331,1390
1498,331,1390
1497,332,1390
1492,332,1391
1495,334,1391
1490,335,1391
1497,336,1391
1496,336,1391
1496,335,1391
1494,336,1391
1498,336,1391
1493,336,1391
1491,337,1391
1490,340,1391
1493,340,1391
1491,340,1392
1494,338,1392
1494,339,1392
1494,341,1392
1497,341,1392
1494,343,1392
1494,344,1392
1493,343,1393
1497,345,1394
1493,345,1394
1493,346,1394
1494,344,1394
1494,344,1394
1491,345,1395
1494,346,1395
1495,346,1395
1491,348,1396
1492,351,1396
1496,353,1396
1493,353,1396
1491,355,1396
1489,355,1396
1495,358,1396
1491,359,1396
1493,359,1396
1490,360,1396
1493,362,1396
1492,339,1392
1496,339,1392
1497,341,1392
1495,343,1392
1493,343,1392
1494,344,1392
1492,346,1392
1495,348,1392
1494,349,1392
1496,350,1392
1497,351,1392
1493,352,1392
1490,351,1392
1494,352,1392
1496,352,1392
1494,352,1393
1497,352,1393
1496,352,1393
1494,354,1394
1496,354,1394
1494,354,1394
1494,353,1394
1497,352,1394
1495,354,1394
1495,355,1394
1495,356,1394
1490,356,1394
1495,357,1395
1492,358,1395
1488,359,1395
1490,359,1395
1493,360,1395
1497,361,1395
1493,358,1396
1495,357,1397
1495,356,1397
1497,356,1397
1493,355,1397
1495,354,1397
1495,354,1397
1492,356,1398
1495,357,1398
1494,358,1398
1493,356,1399
1493,355,1400
1496,355,1400
1497,356,1400
1498,356,1401
1496,355,1402
1498,356,1402
1498,356,1403
1492,354,1405
1490,353,1406
1493,352,1407
1490,352,1407
1495,351,1408
1494,354,1409
1493,353,1410
1498,354,1411
1494,354,1411
1496,336,1405
1497,335,1406
1499,334,1406
1492,334,1407
1491,333,1407
1497,333,1408
1495,336,1409
1494,335,1409
1495,335,1409
1497,338,1409
1493,336,1410
1498,334,1410
1499,333,1410
1497,330,1410
1497,328,1411
1494,329,1413
1490,328,1413
1498,325,1414
1495,322,1414
1494,317,1415
1493,313,1416
1494,308,1417
1498,300,1417
1497,292,1417
1489,283,1422
1493,276,1427
1495,271,1428
1496,268,1434
1496,266,1434
1498,262,1438
1497,260,1440
1494,257,1441
1488,258,1444
1494,259,1445
1495,259,1447
1494,258,1448
1496,259,1448
1492,260,1450
1495,260,1451
1493,261,1451
1497,261,1451
1499,261,1451
1499,261,1451
1494,261,1452
1491,262,1452
1496,263,1452
1491,263,1452
1494,262,1452
1494,262,1452
1497,262,1452
1495,262,1452
1496,264,1452
1494,264,1452
1494,264,1452
1497,266,1452
1495,266,1452
1495,266,1452
1495,265,1452
1499,266,1452
1491,265,1452
1494,260,1446
1493,260,1446
1496,259,1446
1492,256,1447
1496,256,1448
1494,256,1449
1493,257,1449
1494,255,1449
1491,255,1449
1492,254,1450
1493,253,1450
1491,251,1450
1495,253,1452
1492,251,1453
1492,250,1453
1492,254,1454
1491,255,1454
1495,256,1455
1494,256,1456
1495,258,1458
1495,259,1459
1494,259,1459
1493,260,1459
